,entry_id,entity_id,accession
1051,1n5j,1,P9WKE1
1052,1n5x,1,P80457
1053,1n5y,3,P03366
1054,1n5y,6,P01868
1055,1n60,1,P19921
1056,1n62,3,P19920
1057,1n67,1,Q53653
1058,1nba,1,P32400
1059,1nbl,1,P60057
1060,1nc9,1,P22629
1061,1ncw,1,Q58EU8
1062,1nd2,2,Q82122
1063,1nd2,3,Q82122
1064,1nd3,2,Q82122
1065,1nda,1,P28593
1066,1ndd,1,Q15843
1067,1ndf,1,P47934
1068,1ndg,3,P00698
1069,1ndm,3,P00698
1070,1ndo,2,P0A112
1071,1ne4,1,P00514
1072,1nee,1,O27797
1073,1nf0,1,P00942
1074,1njx,3,P52026
1075,1nkd,1,P03051
1076,1nkk,1,P16753
1077,1nkm,1,P16753
1078,1nkn,1,Q17042
1079,1nkt,1,P9WGP5
1080,1nkw,9,Q9RSS7
1081,1nkw,21,Q9RXJ1
1082,1nkz,2,P26790
1083,1nl4,1,Q04631
1084,1nlf,1,P20356
1085,1nlw,2,Q05195
1086,1nlx,1,P43215
1087,1nm0,1,P42321
1088,1nm3,1,P44758
1089,1nm9,1,P0DUB6
1090,1nmp,1,P0AFP6
1091,1nmu,1,P0AEX9
1092,1nmx,1,P23919
1093,1nmy,1,P23919
1094,1nn1,1,P23919
1095,1nn8,2,P03300
1096,1nnd,1,P03355
1097,1nsn,3,P00644
1098,1nsp,1,P22887
1099,1nst,1,P52848
1100,1nt0,1,Q9JJS8
1101,1nt2,1,O28192
1102,1nte,1,O00560
1103,1ntp,1,P00760
1104,1ntv,1,P97318
1105,1ntx,1,P01416
1106,1nu1,3,P00157
1107,1nu1,4,P00125
1108,1nu1,9,P13272
1109,1nu2,1,P97318
1110,1nul,1,P0A9M5
1111,1nur,1,Q96T66
1112,1nuw,1,P00636
1113,1nwc,1,P44801
1114,1o05,1,P05091
1115,1o07,1,P00811
1116,1o0x,1,Q9X1I7
1117,1o18,1,P13538
1118,1o18,2,P02609
1119,1o1b,2,P02609
1120,1o1d,2,P02609
1121,1o1d,3,P02605
1122,1o1f,4,P68135
1123,1o1j,2,P68871
1124,1o1k,2,P68871
1125,1o1m,2,P68871
1126,1o1n,2,P68871
1127,1o1s,2,Q02293
1128,1o1x,1,Q9X0G9
1129,1o1z,1,Q9X1V6
1130,1o20,1,Q9WYC9
1131,1o29,1,Q9WYT0
1132,1o2g,2,P00734
1133,1o2h,1,P00760
1134,1o2k,1,P00760
1135,1o2p,1,P00760
1136,1o2q,1,P00760
1137,1o9c,1,P93343
1138,1o9y,1,O85094
1139,1oa0,1,Q01770
1140,1oa8,1,P54253
1141,1oao,1,P27989
1142,1oax,2,P01724
1143,1oba,1,P15057
1144,1obz,1,O00560
1145,1oc0,1,P05121
1146,1occ,11,P13183
1147,1ocd,1,P00004
1148,1ocr,9,P04038
1149,1ocs,1,Q08826
1150,1ocw,2,P01724
1151,1ocy,1,P10930
1152,1ocz,1,P00396
1153,1ocz,5,P00426
1154,1oi2,1,P76015
1155,1oif,1,Q08638
1156,1oig,1,M9PB30
1157,1oip,1,P49638
1158,1oj4,1,Q8FI04
1159,1oj5,2,P42226
1160,1oj9,1,P27338
1161,1oji,1,P56680
1162,1ojw,1,P08174
1163,1ok0,1,P01092
1164,1ok2,1,P08174
1165,1opi,2,Q15637
1166,1oq6,1,O32220
1167,1oq7,1,P22337
1168,1oqj,1,Q9Y692
1169,1oqs,2,Q02471
1170,1org,1,Q8MTC1
1171,1orq,3,Q9YDF8
1172,1os7,1,P37610
1173,1os9,1,P39900
1174,1ow8,2,P49023
1175,1owe,1,P00749
1176,1owf,5,P0A6Y1
1177,1owp,1,P05327
1178,1owq,1,P30922
1179,1ox5,1,P33734
1180,1oxp,1,P00508
1181,1oy7,1,Q96CA5
1182,1oya,1,Q02899
1183,1oyk,1,P09601
1184,1oys,1,P28619
1185,1oyu,1,P00720
1186,1oyx,1,Q9Y468
1187,1p3r,1,P98078
1188,1p3t,1,Q9RGD9
1189,1p3u,1,Q9RGD9
1190,1p42,1,O67648
1191,1p46,1,P00720
1192,1p49,1,P08842
1193,1p4a,1,P37551
1194,1p4c,1,P05414
1195,1p4e,4,P03870
1196,1p4l,1,P01901
1197,1p4m,1,Q969G6
1198,1p4o,1,P08069
1199,1p4u,2,Q15276
1200,1p5b,1,P20932
1201,1p5h,1,O06644
1202,1p5u,1,P26926
1203,1p5z,1,P27707
1204,1p63,1,P05230
1205,1p6a,2,P78310
1206,1p6j,1,P29476
1207,1p6k,1,P29476
1208,1p6r,1,P06555
1209,1p6t,1,O32220
1210,1p6y,1,P00720
1211,1p7j,1,P02836
1212,1p7l,1,P0A817
1213,1p7q,1,P04439
1214,1p7q,2,P61769
1215,1p7q,3,P12499
1216,1p7q,4,Q8NHL6
1217,1p81,1,P21179
1218,1p83,1,P9WPE5
1219,1p84,4,P07143
1220,1pdk,2,P62532
1221,1peb,1,P0AEX9
1222,1peg,2,P68431
1223,1pek,1,P06873
1224,1peq,1,Q08698
1225,1per,3,P16117
1226,1peu,1,Q08698
1227,1pf3,1,P36649
1228,1pf9,2,P0A6F9
1229,1pff,1,O15565
1230,1pfm,1,P02776
1231,1pfn,1,P02776
1232,1pfp,1,P32196
1233,1pg7,4,P01863
1234,1pge,1,P05979
1235,1pgf,1,P05979
1236,1pgj,1,P31072
1237,1pgq,1,P00349
1238,1pgx,1,P06654
1239,1pgy,1,Q06677
1240,1ph2,4,P16458
1241,1phh,1,P00438
1242,1phk,1,P00518
1243,1php,1,P18912
1244,1pi2,1,P01064
1245,1pnq,1,Q2RSB4
1246,1pnz,1,P13036
1247,1po1,2,P03300
1248,1po2,4,P03300
1249,1po5,1,P00178
1250,1poi,1,Q59111
1251,1pos,1,P01359
1252,1pp4,1,Q00017
1253,1pp9,6,P00129
1254,1ppb,2,P00734
1255,1ppj,2,P23004
1256,1ppj,4,P00125
1257,1ppj,8,P00126
1258,1ppm,1,P00798
1259,1ppz,1,P35049
1260,1pq0,1,Q64373
1261,1pq5,1,P35049
1262,1pq6,1,P55055
1263,1pqo,1,P00720
1264,1pqv,4,P20433
1265,1pr5,1,P0ABP9
1266,1prc,4,P06008
1267,1prl,1,P00523
1268,1prt,5,P04981
1269,1prx,1,P30041
1270,1pss,2,P0C0Y9
1271,1psu,1,P76084
1272,1psw,1,P37692
1273,1pt4,1,P58454
1274,1pt6,1,P56199
1275,1pth,1,P05979
1276,1ptm,1,P19624
1277,1pto,1,P04977
1278,1py4,1,P61769
1279,1pya,2,P00862
1280,1pyd,1,P06169
1281,1pyt,4,Q7M3E1
1282,1pyw,2,P01911
1283,1pz7,1,P31696
1284,1pz8,1,P31696
1285,1pzh,1,P90613
1286,1pzu,3,Q13469
1287,1pzx,1,P83812
1288,1q0a,1,P0ACS5
1289,1q0g,1,P80734
1290,1q0o,1,Q45135
1291,1q0s,1,P04392
1292,1q0u,1,P83699
1293,1q5f,1,Q9ZIU9
1294,1q5h,1,P33316
1295,1q5j,1,P02945
1296,1q62,2,P61925
1297,1q68,1,P01730
1298,1q68,2,P06239
1299,1q6b,1,Q79V62
1300,1q6r,1,P39304
1301,1q6t,1,P18031
1302,1q6z,1,P20906
1303,1q79,1,P25500
1304,1q7h,1,Q9HIB8
1305,1q7i,1,P30403
1306,1q7l,2,Q03154
1307,1q7y,11,P60617
1308,1q7y,13,P22450
1309,1q81,10,P15825
1310,1q81,26,P18138
1311,1q82,13,P22450
1312,1q82,25,P14121
1313,1q85,1,Q9WYA5
1314,1q86,28,P60619
1315,1q86,31,P32411
1316,1q86,10,P15825
1317,1q86,20,P10970
1318,1q86,22,P10972
1319,1q86,24,P10971
1320,1q8a,1,Q9WYA5
1321,1q8b,1,O31641
1322,1q8l,1,Q04656
1323,1q8t,2,P61925
1324,1q8v,1,Q8GSD2
1325,1q90,3,P49728
1326,1q90,9,P0C1D4
1327,1q92,1,Q9NPB1
1328,1q94,1,P04439
1329,1q94,3,P12499
1330,1qdu,1,Q14790
1331,1qdv,1,P63142
1332,1qe1,1,P03366
1333,1qex,1,P10927
1334,1qf9,1,P20425
1335,1qfk,1,P08709
1336,1qfq,2,P03045
1337,1qfw,4,P01750
1338,1qfw,5,P01660
1339,1qg1,2,P29353
1340,1qg6,1,P0AEK4
1341,1qgc,4,P01837
1342,1qgd,1,P27302
1343,1qge,1,P0DUB9
1344,1qh3,1,Q16775
1345,1qhp,1,P19531
1346,1qht,1,Q56366
1347,1qhv,1,P03275
1348,1qhx,1,Q56148
1349,1qns,1,Q99036
1350,1qnv,1,P05373
1351,1qnx,1,Q05110
1352,1qo1,1,P19483
1353,1qoa,1,P0A3C7
1354,1qof,1,P0A3C7
1355,1qol,1,P03305
1356,1qoq,1,P00929
1357,1qox,1,Q03506
1358,1qoz,1,Q99034
1359,1qp3,1,Q9WWP1
1360,1qpx,1,P15319
1361,1qqc,1,Q7SIG7
1362,1qqf,1,P01026
1363,1qr0,1,P39135
1364,1qrh,2,P00642
1365,1qrl,1,P40881
1366,1qrx,1,P00778
1367,1qs7,2,P11799
1368,1qs9,1,P00720
1369,1qwz,1,Q2FZE3
1370,1qx2,1,P02633
1371,1qx3,1,P42574
1372,1qx7,2,P70604
1373,1qxa,1,Q2FZE3
1374,1qxs,1,P22513
1375,1qxy,1,P0A078
1376,1qy1,1,P11588
1377,1qya,1,P37757
1378,1qyf,1,P42212
1379,1qyr,1,P06992
1380,1qyw,1,P14061
1381,1qz8,1,P0C6X7
1382,1qze,1,P54725
1383,1qzw,2,Q97ZE7
1384,1r03,1,Q8N4E7
1385,1r0b,2,P0A7F3
1386,1r0d,1,O75146
1387,1r0f,1,P00268
1388,1r0m,1,Q9RYA6
1389,1r0o,3,P20153
1390,1r0r,1,P00780
1391,1r0s,1,P29241
1392,1r4m,3,Q15843
1393,1r4n,1,Q13564
1394,1r4o,2,P06536
1395,1r4p,2,P09386
1396,1r4q,1,Q9FBI2
1397,1r4x,1,Q9Y678
1398,1r5e,1,Q08242
1399,1r5h,1,P50579
1400,1r5i,1,P01903
1401,1r5s,1,P08050
1402,1r5u,1,P04050
1403,1r5x,1,O28085
1404,1r65,1,P69924
1405,1r67,1,Q46822
1406,1r6c,1,P0ABH9
1407,1r6m,1,P50597
1408,1r6q,1,P0ABH9
1409,1r6q,2,P0A8Q6
1410,1r6v,1,Q93LQ6
1411,1r6y,1,P0ADU2
1412,1r6z,1,P0AEX9
1413,1r75,1,P84150
1414,1r7g,1,P27958
1415,1r7j,1,Q5W1E8
1416,1r7l,1,Q81EU2
1417,1r8e,2,P39075
1418,1r8x,1,Q9QXF8
1419,1r9j,1,Q8MPM3
1420,1r9o,1,P11712
1421,1r9s,7,P20435
1422,1r9s,9,P27999
1423,1ra2,1,P0ABQ4
1424,1ra4,1,P54066
1425,1ra7,1,P03300
1426,1rf0,2,P02675
1427,1rf1,2,P02675
1428,1rf1,3,P02679
1429,1rf7,1,P0ABQ4
1430,1rfk,1,P00248
1431,1rfx,1,Q99P87
1432,1rg1,2,Q9NUW8
1433,1rg3,1,P07988
1434,1rg5,2,P0C0Y9
1435,1rgb,1,P14420
1436,1rgd,1,P06536
1437,1rgr,1,P31016
1438,1rgx,1,Q99P87
1439,1rh6,3,P03699
1440,1rhb,1,P61823
1441,1rhf,1,Q06418
1442,1rhg,1,P09919
1443,1rhm,2,P42574
1444,1rhp,1,P02776
1445,1rhw,1,Q24117
1446,1ri3,1,Q8SR66
1447,1ri5,1,Q8SR66
1448,1rj5,1,Q9WVT6
1449,1rkp,1,O76074
1450,1rkx,1,Q57329
1451,1rl1,1,Q9Y2Z0
1452,1rlg,2,O29494
1453,1rlk,1,Q9HLW6
1454,1rlq,1,P00523
1455,1rlv,1,O29362
1456,1rm1,4,P32774
1457,1rm5,1,P19866
1458,1rmh,1,P62937
1459,1rmo,1,P42212
1460,1rnf,1,P34096
1461,1rnn,1,P61823
1462,1rno,1,P61823
1463,1rnw,1,P61823
1464,1rny,1,P61823
1465,1rnz,1,P61823
1466,1ro4,1,Q00403
1467,1ro5,1,P33883
1468,1ro6,1,Q07343
1469,1roa,1,P28325
1470,1rod,1,P09341
1471,1rp4,1,Q03103
1472,1rpc,1,P37046
1473,1rpe,3,P16117
1474,1rpj,1,P39265
1475,1rpw,1,P0A0N4
1476,1rq1,1,Q03103
1477,1rqe,1,Q70AC7
1478,1rqg,1,Q9V011
1479,1rql,1,O31156
1480,1rqs,1,P0A7K2
1481,1rwq,1,P27487
1482,1rwr,1,P12255
1483,1rws,1,Q8U1Z3
1484,1rww,2,P29466
1485,1rx6,1,P0ABQ4
1486,1rxj,1,P22629
1487,1rxk,1,P22629
1488,1rxr,1,P19793
1489,1rxw,3,O29975
1490,1ry5,2,P0C0Y9
1491,1ry9,1,P35530
1492,1ryd,1,Q07982
1493,1ryh,1,P63000
1494,1ryn,1,Q9M5P4
1495,1ryo,1,P02787
1496,1ryp,2,P23639
1497,1ryp,3,P23638
1498,1ryp,8,P38624
1499,1ryr,3,Q97W02
1500,1rz4,1,Q9UBQ5
1501,1rzb,1,P00918
1502,1s5l,12,Q8DHA7
1503,1s5l,13,P0A431
1504,1s5l,17,Q9F1R6
1505,1s5n,1,P15587
1506,1s5x,1,P80043
1507,1s63,1,P49354
1508,1s66,1,P76129
1509,1s67,1,P76129
1510,1s6b,2,P60044
1511,1s6o,1,Q04656
1512,1s6p,1,P03366
1513,1s6u,1,Q04656
1514,1s72,16,P14123
1515,1s72,20,P10970
1516,1s72,25,P14121
1517,1s7i,1,Q9I3Z5
1518,1s7k,1,Q8ZPC0
1519,1s7p,1,Q9X2V7
1520,1s7r,3,P07399
1521,1s7u,3,P07399
1522,1s7v,3,P07399
1523,1s81,1,P00761
1524,1s8c,1,P09601
1525,1s8f,1,P24408
1526,1s8o,1,P34913
1527,1s94,1,O46345
1528,1s96,1,P60546
1529,1s9d,2,Q99418
1530,1s9f,3,Q97W02
1531,1sdx,2,P24627
1532,1se0,1,Q24306
1533,1se0,2,Q24570
1534,1seb,2,P01911
1535,1sed,1,O07517
1536,1sen,1,O95881
1537,1seq,1,P01837
1538,1ses,1,P34945
1539,1sf8,1,P0A6Z3
1540,1sfc,1,P63045
1541,1sfc,3,P60881
1542,1sfh,1,P22364
1543,1sfi,2,Q4GWU5
1544,1sfo,5,P16370
1545,1sfo,11,P38902
1546,1sfp,1,P29392
1547,1sft,1,P10724
1548,1sg2,1,P0AEU7
1549,1sg5,1,P0AFW8
1550,1sg8,2,P00734
1551,1sgf,2,P01139
1552,1sgh,1,P26038
1553,1sgj,1,Q9RUZ0
1554,1sh7,1,Q8GB52
1555,1sha,1,P00524
1556,1slb,1,P11116
1557,1slw,1,P23827
1558,1sm1,12,Q9RSL3
1559,1sm1,13,Q9RY49
1560,1sm1,14,Q9RSS7
1561,1sm1,32,P49228
1562,1smc,1,P9WNS5
1563,1smg,1,P02588
1564,1smi,1,P14779
1565,1smm,1,P00268
1566,1smq,1,P09938
1567,1sms,1,P49723
1568,1smy,3,Q8RQE8
1569,1sn0,1,Q9PTT3
1570,1snk,1,P43235
1571,1sno,1,P00644
1572,1snt,1,Q9Y3R4
1573,1sol,1,P06396
1574,1sou,1,O67621
1575,1sp4,2,P07688
1576,1spk,1,Q9DBJ3
1577,1sq7,1,P00940
1578,1sqb,1,P31800
1579,1sqb,6,P00129
1580,1swu,1,P22629
1581,1sx7,1,P00720
1582,1sx8,2,P04390
1583,1sxj,4,P40348
1584,1sxm,1,P08815
1585,1sxp,3,P04547
1586,1sxr,1,Q9VYX7
1587,1sxu,1,Q94734
1588,1sy9,1,P0DP33
1589,1sye,1,P00644
1590,1sym,1,P04631
1591,1syo,1,P08169
1592,1syr,1,Q7KQL8
1593,1syx,2,O95400
1594,1szb,1,O00187
1595,1szc,1,P53686
1596,1szl,1,P35446
1597,1szp,1,P25454
1598,1t03,3,P03366
1599,1t05,4,P04585
1600,1t06,1,Q81BA8
1601,1t09,1,O75874
1602,1t0h,2,Q8VGC3
1603,1t0i,1,Q07923
1604,1t0j,1,Q8VGC3
1605,1t0j,3,Q13936
1606,1t5f,1,P07824
1607,1t5g,1,P07824
1608,1t5i,1,Q13838
1609,1t5j,1,Q58588
1610,1t5k,1,P22364
1611,1t5l,1,P56981
1612,1t5t,1,P04191
1613,1t5w,2,P01911
1614,1t5z,1,P10275
1615,1t62,1,Q82ZD1
1616,1t68,1,Q26241
1617,1t6g,1,Q8H0K8
1618,1t6o,1,Q77M42
1619,1t6s,1,Q8KF54
1620,1t6x,1,Q9WZW1
1621,1t6z,1,Q9WZW1
1622,1t7d,1,P00803
1623,1t7h,1,P05305
1624,1t7q,1,P47934
1625,1t87,1,P00183
1626,1t8h,1,P84138
1627,1t8m,1,P00766
1628,1t8p,1,P07738
1629,1t91,1,P51149
1630,1teh,1,P11766
1631,1tei,1,P02866
1632,1teq,1,P00918
1633,1tex,1,P84151
1634,1tf8,1,P80561
1635,1tfb,1,Q00403
1636,1tfc,1,P62508
1637,1tfc,2,Q15788
1638,1tfj,1,P68265
1639,1tfq,1,P98170
1640,1tfz,1,P93836
1641,1tg4,1,P59071
1642,1tg5,1,P93836
1643,1th8,1,O32727
1644,1tha,1,P02766
1645,1thb,2,P68871
1646,1ths,1,P00734
1647,1thx,1,P20857
1648,1ti8,1,Q6GYW3
1649,1tid,1,O32727
1650,1til,1,O32727
1651,1tiq,1,P21340
1652,1tiz,1,Q9SRP5
1653,1tj4,1,P74325
1654,1tjh,3,P04580
1655,1tpg,1,P00750
1656,1tpp,1,P00760
1657,1tpx,1,P23907
1658,1tq3,1,P31016
1659,1tq6,1,Q9QZ85
1660,1tqb,1,P23907
1661,1tqy,1,Q02059
1662,1tr2,1,P18206
1663,1tr6,1,P01522
1664,1tr8,1,P0C0K9
1665,1tsn,1,P0A884
1666,1tsq,1,P03369
1667,1ttq,2,P0A2K1
1668,1ttw,1,Q7BTX0
1669,1tyk,1,Q7YT39
1670,1tys,1,P0A884
1671,1tyu,1,P12528
1672,1tz8,1,P02766
1673,1tzd,1,P17105
1674,1tzk,1,Q00740
1675,1tzn,1,P13423
1676,1tzx,1,Q9X286
1677,1u02,1,Q9HIW7
1678,1u0h,1,P30803
1679,1u0k,1,Q9HV82
1680,1u0n,4,P07359
1681,1u0s,2,Q56310
1682,1u16,1,P24057
1683,1u1g,1,P12758
1684,1u69,1,Q9I0C1
1685,1u6a,1,Q6PIL8
1686,1u6g,1,Q13616
1687,1u6l,1,Q9I3Z1
1688,1u6q,1,P00749
1689,1u76,2,Q15054
1690,1u7c,1,P69681
1691,1u7h,1,Q88H32
1692,1u7r,1,P02185
1693,1u7s,1,P02185
1694,1u7u,1,P0ABQ0
1695,1u7x,1,Q57834
1696,1u88,1,P08515
1697,1u89,1,P26039
1698,1u8u,1,P0ADA1
1699,1u8x,1,P54716
1700,1u8z,1,P63320
1701,1u9n,1,P9WMC1
1702,1ugw,1,P18670
1703,1ugy,1,P18670
1704,1uho,1,O76074
1705,1uhs,1,Q8R1H0
1706,1uhz,1,Q8CJ67
1707,1ui0,1,Q5SKC5
1708,1ui9,1,Q84FH6
1709,1uil,1,O70133
1710,1uim,1,P83823
1711,1uir,1,Q5SK28
1712,1uis,1,Q8ISF8
1713,1uit,1,Q8TDM6
1714,1ujj,1,Q9UJY5
1715,1ujj,2,P56817
1716,1up3,1,Q79G13
1717,1up5,1,P0DP23
1718,1uph,1,P12497
1719,1upj,1,P03367
1720,1upk,1,Q9Y376
1721,1upm,2,Q43832
1722,1upq,1,Q9H4M7
1723,1upr,1,Q9H4M7
1724,1uqs,2,P61769
1725,1uqx,1,Q8XUA5
1726,1urx,1,G0L322
1727,1us2,1,Q59675
1728,1us4,1,P83817
1729,1us5,1,P83817
1730,1us7,2,Q16543
1731,1usb,1,P08263
1732,1usw,1,O42807
1733,1ut3,1,P83430
1734,1ut7,1,Q9C932
1735,1ut9,1,Q6RSN8
1736,1utb,1,Q7WT50
1737,1uz9,2,P01308
1738,1uze,1,P12821
1739,1uzi,1,P15879
1740,1uzu,1,P00489
1741,1uzv,1,Q9HYN5
1742,1uzy,1,Q6YD91
1743,1v0b,1,Q07785
1744,1v0c,1,Q6SJ71
1745,1v0d,1,O54788
1746,1v0h,1,Q43758
1747,1v0m,1,P26514
1748,1v0t,1,P84147
1749,1v1b,1,Q53W83
1750,1v1f,1,O81223
1751,1v1h,1,P10104
1752,1v1s,1,Q53W83
1753,1v2e,1,Q75WK2
1754,1v2n,1,P00760
1755,1v2x,1,Q5SM16
1756,1v38,1,P57725
1757,1v3x,1,P00742
1758,1v49,1,Q9GZQ8
1759,1v4a,1,P30870
1760,1v4b,1,P41407
1761,1v9s,1,Q72J35
1762,1val,1,P02866
1763,1vb4,1,Q9EB06
1764,1vb6,1,P76129
1765,1vba,5,P03302
1766,1vbz,2,P09012
1767,1vcb,1,Q15370
1768,1vcs,1,O89116
1769,1vcy,1,Q6USC4
1770,1vd0,1,P03712
1771,1vda,1,Q5FBS0
1772,1vdf,1,P35444
1773,1vdk,1,P84127
1774,1vdn,1,P14832
1775,1vdx,1,O57823
1776,1ve3,1,O57965
1777,1vem,1,P36924
1778,1vf3,1,P26697
1779,1vf5,5,P83795
1780,1vjr,1,Q9X264
1781,1vjz,1,Q9X274
1782,1vk0,1,Q9FNG3
1783,1vk2,1,Q9WYY1
1784,1vk6,1,P32664
1785,1vki,1,A9CFJ8
1786,1vkm,1,Q9X1H5
1787,1vkq,1,P00593
1788,1vkr,1,P00550
1789,1vku,1,Q9WY19
1790,1vl4,1,Q9WZI6
1791,1vln,1,P08902
1792,1vlu,1,P54885
1793,1vlw,1,Q9WXS1
1794,1vma,1,Q9WZ40
1795,1vmg,1,Q97U11
1796,1vmi,1,P77218
1797,1vqp,23,P14116
1798,1vrd,1,Q9X168
1799,1vrg,1,Q9WZH5
1800,1vrh,3,P03303
1801,1vrr,2,Q84AF2
1802,1vrw,1,Q9BH77
1803,1vsk,1,O92956
1804,1vsm,1,O92956
1805,1vub,1,P62554
1806,1vwd,1,P22629
1807,1vwe,1,P22629
1808,1vwl,1,P22629
1809,1vxg,1,P02185
1810,1w0e,1,P08684
1811,1w0h,1,Q8IV48
1812,1w0p,1,P0C6E9
1813,1w0w,1,P01889
1814,1w0w,3,P47974
1815,1w0x,1,P24941
1816,1w10,1,P00749
1817,1w11,1,P00749
1818,1w1d,1,O15530
1819,1w1g,1,O15530
1820,1w1i,2,P56658
1821,1w1u,1,P25080
1822,1w1y,1,Q54276
1823,1w23,1,Q9RME2
1824,1w25,1,B8GZM2
1825,1w2b,25,P14116
1826,1w2b,28,P18138
1827,1w2s,2,P20023
1828,1w36,3,P04993
1829,1w3a,1,Q7Z8V1
1830,1w3d,1,P11961
1831,1w3g,1,Q7Z8V1
1832,1w3p,1,Q9RW27
1833,1w3s,1,Q9RW50
1834,1w3w,1,P13928
1835,1w3y,1,Q54873
1836,1w45,1,P13928
1837,1w4a,1,Q94M05
1838,1w8d,1,Q16698
1839,1w8o,1,Q02834
1840,1w8t,1,Q9C171
1841,1w8x,4,P27392
1842,1w98,1,P24941
1843,1w9k,1,P08799
1844,1w9n,1,P86047
1845,1w9p,1,Q873X9
1846,1w9u,1,Q873X9
1847,1wa0,1,O68601
1848,1wa6,1,Q08506
1849,1waa,3,Q8WZ42
1850,1wab,1,Q29460
1851,1way,2,P00734
1852,1wb7,1,P80857
1853,1wbg,3,P09945
1854,1wbj,1,P00929
1855,1wgd,1,Q15011
1856,1wgi,1,P00817
1857,1wgk,1,Q9D2P4
1858,1wgp,1,O82226
1859,1wh5,1,Q9FKP8
1860,1wh9,1,P23396
1861,1wha,1,Q14160
1862,1whf,1,P00743
1863,1whj,1,Q8CI96
1864,1whk,1,Q8CI96
1865,1wim,1,P50876
1866,1wip,1,P01730
1867,1wiw,1,Q5SIM3
1868,1wix,1,Q8BIL5
1869,1wod,1,P37329
1870,1wof,1,P0C6U8
1871,1woo,1,Q9WY54
1872,1woq,1,Q7WT42
1873,1woy,1,P23395
1874,1wpc,1,P19571
1875,1wpg,1,P04191
1876,1wpn,1,P37487
1877,1wqb,1,P49271
1878,1wqc,1,P0C1Z3
1879,1wqp,1,P61626
1880,1wqr,1,P61626
1881,1wqv,3,P13726
1882,1wr6,1,Q9NZ52
1883,1wr8,1,O50129
1884,1wrk,1,P63316
1885,1wrp,1,P0A881
1886,1wrt,1,P0A881
1887,1ws4,1,P18670
1888,1ws6,1,Q5SJT0
1889,1wsg,1,P0A7Y4
1890,1wsp,1,O70239
1891,1wss,1,P08709
1892,1wy4,1,P02640
1893,1wyh,1,Q13643
1894,1wyi,1,P60174
1895,1wyp,1,P51911
1896,1wz6,1,Q8VBW5
1897,1wz8,1,Q5SLS5
1898,1wzg,1,P71119
1899,1x01,1,O57883
1900,1x0f,2,Q14103
1901,1x0v,1,P21695
1902,1x13,1,P07001
1903,1x18,7,P80376
1904,1x1a,1,Q8KGE0
1905,1x1h,1,Q9AQS0
1906,1x1s,1,O08989
1907,1x6l,1,P07254
1908,1x6q,1,P02973
1909,1x6r,1,P02973
1910,1x74,1,O06543
1911,1x75,1,P0AES4
1912,1x79,1,Q9UJY5
1913,1x7b,1,Q92731
1914,1x7f,1,Q81HJ5
1915,1x7o,1,Q9F5K6
1916,1x7x,1,P12694
1917,1x7x,2,P21953
1918,1x86,2,P61586
1919,1xcv,1,P0DJL7
1920,1xcw,1,P04746
1921,1xd6,1,Q1M0Y9
1922,1xd9,1,P00459
1923,1xdd,1,P20701
1924,1xdf,1,Q9LLQ3
1925,1xdk,2,P22605
1926,1xdt,1,P00588
1927,1xdu,1,Q54527
1928,1xdz,1,P25813
1929,1xe4,1,Q9EY50
1930,1xez,1,P09545
1931,1xf6,3,P27198
1932,1xfq,1,P16113
1933,1xfv,1,P40136
1934,1xko,1,Q9X1V3
1935,1xkp,1,P68640
1936,1xl8,1,Q9DC50
1937,1xla,1,P12070
1938,1xll,1,P12070
1939,1xlm,1,P12070
1940,1xln,1,P00259
1941,1xlz,1,Q07343
1942,1xmg,2,P18798
1943,1xmn,1,P00734
1944,1xmo,4,P80371
1945,1xmq,19,P0DOY7
1946,1xmq,22,P80380
1947,1xmq,23,Q5SIH3
1948,1xpr,2,P0AG30
1949,1xps,1,P61823
1950,1xq1,1,P0DKI3
1951,1xq6,1,Q94EG6
1952,1xqg,1,P36952
1953,1xqm,1,Q9GZ28
1954,1xqv,1,P96084
1955,1xqy,1,P96084
1956,1xqz,1,P11309
1957,1xr0,2,Q8WU20
1958,1xrs,1,E3PRJ5
1959,1xrv,1,Q29411
1960,1xs1,1,P28248
1961,1xs3,1,Q3BQX0
1962,1xs4,1,P28248
1963,1xs6,1,P28248
1964,1xs7,1,P56817
1965,1xsb,1,P50583
1966,1xxh,3,P28631
1967,1xxi,1,P28630
1968,1xxq,1,Q8LGR3
1969,1xyd,1,P04631
1970,1xyi,2,P13123
1971,1xyr,4,P03300
1972,1xyr,7,P03300
1973,1xzh,1,P00590
1974,1xzi,1,P00590
1975,1xzv,2,P68871
1976,1y01,2,P69905
1977,1y03,1,P04367
1978,1y07,1,O83795
1979,1y0d,2,P68871
1980,1y0y,1,O59196
1981,1y17,1,Q9DEF9
1982,1y19,2,P26039
1983,1y1a,1,Q99828
1984,1y3v,1,P00760
1985,1y3x,1,P00760
1986,1y43,1,P24665
1987,1y49,1,Q9VCW0
1988,1y4a,1,P00782
1989,1y4b,1,P69905
1990,1y4d,2,Q40059
1991,1y4q,2,P68871
1992,1y5e,1,Q816R0
1993,1y5j,2,P68871
1994,1y5k,1,P69905
1995,1y5l,1,P09152
1996,1y5n,3,P11350
1997,1y5w,1,P28720
1998,1y64,1,P68135
1999,1y6f,3,P04519
2000,1y6x,1,P9WMM9
2001,1y75,1,Q5G291
